x1,date,monitors,transect_name,vp_axis,site,transect_length,num_quad,transect_distance,transect_side,vp_zone,quadrat_notes,percent_cover,psoc,cover_category,habitat,year
53403,2024-07-26,"Nolan Fuss, Hannah Burdick",SMT-06,NA,ncos,30,11,12,Left,NA,NA,5,Plantago_coronopus,NON-NATIVE COVER,Transition - High Salt Marsh,2024
53404,2024-07-26,"Nolan Fuss, Hannah Burdick",SMT-06,NA,ncos,30,11,12,Left,NA,NA,11,Polypogon_monspeliensis,NON-NATIVE COVER,Transition - High Salt Marsh,2024
20061,2024-07-26,"Nolan Fuss, Hannah Burdick",SMT-06,NA,ncos,30,11,12,Left,NA,NA,1,Spergularia_marina,NATIVE COVER,Transition - High Salt Marsh,2024
8102,2024-07-26,"Nolan Fuss, Hannah Burdick",SMT-06,NA,ncos,30,11,15,Right,NA,NA,0,Bare Ground,BARE GROUND,Transition - High Salt Marsh,2024
36531,2024-07-26,"Nolan Fuss, Hannah Burdick",SMT-06,NA,ncos,30,11,15,Right,NA,NA,60,Distichlis_spicata,NATIVE COVER,Transition - High Salt Marsh,2024
70070,2024-07-26,"Nolan Fuss, Hannah Burdick",SMT-06,NA,ncos,30,11,15,Right,NA,NA,35,Festuca_perennis,NON-NATIVE COVER,Transition - High Salt Marsh,2024
36532,2024-07-26,"Nolan Fuss, Hannah Burdick",SMT-06,NA,ncos,30,11,15,Right,NA,NA,3,Juncus_bufonius,NATIVE COVER,Transition - High Salt Marsh,2024
70071,2024-07-26,"Nolan Fuss, Hannah Burdick",SMT-06,NA,ncos,30,11,15,Right,NA,NA,15,Medicago_polymorpha,NON-NATIVE COVER,Transition - High Salt Marsh,2024
86175,2024-07-26,"Nolan Fuss, Hannah Burdick",SMT-06,NA,ncos,30,11,15,Right,NA,NA,0,Natural Thatch,THATCH,Transition - High Salt Marsh,2024
70068,2024-07-26,"Nolan Fuss, Hannah Burdick",SMT-06,NA,ncos,30,11,15,Right,NA,NA,7,Plantago_coronopus,NON-NATIVE COVER,Transition - High Salt Marsh,2024
70069,2024-07-26,"Nolan Fuss, Hannah Burdick",SMT-06,NA,ncos,30,11,15,Right,NA,NA,1,Polypogon_monspeliensis,NON-NATIVE COVER,Transition - High Salt Marsh,2024
8103,2024-07-26,"Nolan Fuss, Hannah Burdick",SMT-06,NA,ncos,30,11,18,Left,NA,NA,0,Bare Ground,BARE GROUND,Transition - High Salt Marsh,2024
30221,2024-07-26,"Nolan Fuss, Hannah Burdick",SMT-06,NA,ncos,30,11,18,Left,NA,NA,70,Distichlis_spicata,NATIVE COVER,Transition - High Salt Marsh,2024
63832,2024-07-26,"Nolan Fuss, Hannah Burdick",SMT-06,NA,ncos,30,11,18,Left,NA,NA,10,Festuca_perennis,NON-NATIVE COVER,Transition - High Salt Marsh,2024
30223,2024-07-26,"Nolan Fuss, Hannah Burdick",SMT-06,NA,ncos,30,11,18,Left,NA,NA,1,Juncus_bufonius,NATIVE COVER,Transition - High Salt Marsh,2024
63833,2024-07-26,"Nolan Fuss, Hannah Burdick",SMT-06,NA,ncos,30,11,18,Left,NA,NA,37,Medicago_polymorpha,NON-NATIVE COVER,Transition - High Salt Marsh,2024
86176,2024-07-26,"Nolan Fuss, Hannah Burdick",SMT-06,NA,ncos,30,11,18,Left,NA,NA,0,Natural Thatch,THATCH,Transition - High Salt Marsh,2024
63831,2024-07-26,"Nolan Fuss, Hannah Burdick",SMT-06,NA,ncos,30,11,18,Left,NA,NA,26,Plantago_coronopus,NON-NATIVE COVER,Transition - High Salt Marsh,2024
30222,2024-07-26,"Nolan Fuss, Hannah Burdick",SMT-06,NA,ncos,30,11,18,Left,NA,NA,3,Salicornia_pacifica,NATIVE COVER,Transition - High Salt Marsh,2024
8104,2024-07-26,"Nolan Fuss, Hannah Burdick",SMT-06,NA,ncos,30,11,21,Right,NA,NA,0,Bare Ground,BARE GROUND,Transition - High Salt Marsh,2024
27335,2024-07-26,"Nolan Fuss, Hannah Burdick",SMT-06,NA,ncos,30,11,21,Right,NA,NA,75,Distichlis_spicata,NATIVE COVER,Transition - High Salt Marsh,2024
27334,2024-07-26,"Nolan Fuss, Hannah Burdick",SMT-06,NA,ncos,30,11,21,Right,NA,NA,2,Extriplex_californica,NATIVE COVER,Transition - High Salt Marsh,2024
60841,2024-07-26,"Nolan Fuss, Hannah Burdick",SMT-06,NA,ncos,30,11,21,Right,NA,NA,45,Medicago_polymorpha,NON-NATIVE COVER,Transition - High Salt Marsh,2024
60843,2024-07-26,"Nolan Fuss, Hannah Burdick",SMT-06,NA,ncos,30,11,21,Right,NA,NA,12,Melilotus_indicus,NON-NATIVE COVER,Transition - High Salt Marsh,2024
86177,2024-07-26,"Nolan Fuss, Hannah Burdick",SMT-06,NA,ncos,30,11,21,Right,NA,NA,40,Natural Thatch,THATCH,Transition - High Salt Marsh,2024
60842,2024-07-26,"Nolan Fuss, Hannah Burdick",SMT-06,NA,ncos,30,11,21,Right,NA,NA,1,Polypogon_monspeliensis,NON-NATIVE COVER,Transition - High Salt Marsh,2024
8105,2024-07-26,"Nolan Fuss, Hannah Burdick",SMT-06,NA,ncos,30,11,24,Left,NA,NA,1,Bare Ground,BARE GROUND,Transition - High Salt Marsh,2024
46254,2024-07-26,"Nolan Fuss, Hannah Burdick",SMT-06,NA,ncos,30,11,24,Left,NA,NA,1,Bromus_hordeaceus,NON-NATIVE COVER,Transition - High Salt Marsh,2024
46259,2024-07-26,"Nolan Fuss, Hannah Burdick",SMT-06,NA,ncos,30,11,24,Left,NA,NA,1,Centaurium_tenuiflorum,NON-NATIVE COVER,Transition - High Salt Marsh,2024
12753,2024-07-26,"Nolan Fuss, Hannah Burdick",SMT-06,NA,ncos,30,11,24,Left,NA,NA,48,Distichlis_spicata,NATIVE COVER,Transition - High Salt Marsh,2024
12755,2024-07-26,"Nolan Fuss, Hannah Burdick",SMT-06,NA,ncos,30,11,24,Left,NA,NA,1,Extriplex_californica,NATIVE COVER,Transition - High Salt Marsh,2024
46255,2024-07-26,"Nolan Fuss, Hannah Burdick",SMT-06,NA,ncos,30,11,24,Left,NA,NA,9,Festuca_perennis,NON-NATIVE COVER,Transition - High Salt Marsh,2024
12754,2024-07-26,"Nolan Fuss, Hannah Burdick",SMT-06,NA,ncos,30,11,24,Left,NA,NA,1,Juncus_bufonius,NATIVE COVER,Transition - High Salt Marsh,2024
46257,2024-07-26,"Nolan Fuss, Hannah Burdick",SMT-06,NA,ncos,30,11,24,Left,NA,NA,7,Melilotus_indicus,NON-NATIVE COVER,Transition - High Salt Marsh,2024
86178,2024-07-26,"Nolan Fuss, Hannah Burdick",SMT-06,NA,ncos,30,11,24,Left,NA,NA,0,Natural Thatch,THATCH,Transition - High Salt Marsh,2024
46258,2024-07-26,"Nolan Fuss, Hannah Burdick",SMT-06,NA,ncos,30,11,24,Left,NA,NA,14,Plantago_coronopus,NON-NATIVE COVER,Transition - High Salt Marsh,2024
46256,2024-07-26,"Nolan Fuss, Hannah Burdick",SMT-06,NA,ncos,30,11,24,Left,NA,NA,18,Polypogon_monspeliensis,NON-NATIVE COVER,Transition - High Salt Marsh,2024
8106,2024-07-26,"Nolan Fuss, Hannah Burdick",SMT-06,NA,ncos,30,11,27,Right,NA,NA,2,Bare Ground,BARE GROUND,Transition - High Salt Marsh,2024
28655,2024-07-26,"Nolan Fuss, Hannah Burdick",SMT-06,NA,ncos,30,11,27,Right,NA,NA,14,Distichlis_spicata,NATIVE COVER,Transition - High Salt Marsh,2024
62130,2024-07-26,"Nolan Fuss, Hannah Burdick",SMT-06,NA,ncos,30,11,27,Right,NA,NA,5,Festuca_perennis,NON-NATIVE COVER,Transition - High Salt Marsh,2024
62129,2024-07-26,"Nolan Fuss, Hannah Burdick",SMT-06,NA,ncos,30,11,27,Right,NA,NA,15,Medicago_polymorpha,NON-NATIVE COVER,Transition - High Salt Marsh,2024
86179,2024-07-26,"Nolan Fuss, Hannah Burdick",SMT-06,NA,ncos,30,11,27,Right,NA,NA,0,Natural Thatch,THATCH,Transition - High Salt Marsh,2024
62131,2024-07-26,"Nolan Fuss, Hannah Burdick",SMT-06,NA,ncos,30,11,27,Right,NA,NA,1,Plantago_coronopus,NON-NATIVE COVER,Transition - High Salt Marsh,2024
8107,2024-07-26,"Nolan Fuss, Hannah Burdick",SMT-06,NA,ncos,30,11,30,Left,NA,NA,0,Bare Ground,BARE GROUND,Transition - High Salt Marsh,2024
76170,2024-07-26,"Nolan Fuss, Hannah Burdick",SMT-06,NA,ncos,30,11,30,Left,NA,NA,1,Bromus_hordeaceus,NON-NATIVE COVER,Transition - High Salt Marsh,2024
42609,2024-07-26,"Nolan Fuss, Hannah Burdick",SMT-06,NA,ncos,30,11,30,Left,NA,NA,38,Distichlis_spicata,NATIVE COVER,Transition - High Salt Marsh,2024
42611,2024-07-26,"Nolan Fuss, Hannah Burdick",SMT-06,NA,ncos,30,11,30,Left,NA,NA,1,Extriplex_californica,NATIVE COVER,Transition - High Salt Marsh,2024
76169,2024-07-26,"Nolan Fuss, Hannah Burdick",SMT-06,NA,ncos,30,11,30,Left,NA,NA,7,Festuca_perennis,NON-NATIVE COVER,Transition - High Salt Marsh,2024
42610,2024-07-26,"Nolan Fuss, Hannah Burdick",SMT-06,NA,ncos,30,11,30,Left,NA,NA,1,Juncus_bufonius,NATIVE COVER,Transition - High Salt Marsh,2024
76171,2024-07-26,"Nolan Fuss, Hannah Burdick",SMT-06,NA,ncos,30,11,30,Left,NA,NA,30,Medicago_polymorpha,NON-NATIVE COVER,Transition - High Salt Marsh,2024
76172,2024-07-26,"Nolan Fuss, Hannah Burdick",SMT-06,NA,ncos,30,11,30,Left,NA,NA,4,Melilotus_indicus,NON-NATIVE COVER,Transition - High Salt Marsh,2024
86180,2024-07-26,"Nolan Fuss, Hannah Burdick",SMT-06,NA,ncos,30,11,30,Left,NA,NA,0,Natural Thatch,THATCH,Transition - High Salt Marsh,2024
76168,2024-07-26,"Nolan Fuss, Hannah Burdick",SMT-06,NA,ncos,30,11,30,Left,NA,NA,4,Plantago_coronopus,NON-NATIVE COVER,Transition - High Salt Marsh,2024
76167,2024-07-26,"Nolan Fuss, Hannah Burdick",SMT-06,NA,ncos,30,11,30,Left,NA,NA,3,Polypogon_monspeliensis,NON-NATIVE COVER,Transition - High Salt Marsh,2024
8390,2024-08-14,"Claire Wilhelm-Safian, Caroline Goodsell",SMT-07,NA,ncos,30,11,0,Left,NA,NA,0,Bare Ground,BARE GROUND,Transition - High Salt Marsh,2024
21211,2024-08-14,"Claire Wilhelm-Safian, Caroline Goodsell",SMT-07,NA,ncos,30,11,0,Left,NA,NA,22,Elymus_triticoides,NATIVE COVER,Transition - High Salt Marsh,2024
21212,2024-08-14,"Claire Wilhelm-Safian, Caroline Goodsell",SMT-07,NA,ncos,30,11,0,Left,NA,NA,2,Extriplex_californica,NATIVE COVER,Transition - High Salt Marsh,2024
54590,2024-08-14,"Claire Wilhelm-Safian, Caroline Goodsell",SMT-07,NA,ncos,30,11,0,Left,NA,NA,4,Festuca_perennis,NON-NATIVE COVER,Transition - High Salt Marsh,2024
86463,2024-08-14,"Claire Wilhelm-Safian, Caroline Goodsell",SMT-07,NA,ncos,30,11,0,Left,NA,NA,4,Natural Thatch,THATCH,Transition - High Salt Marsh,2024
54589,2024-08-14,"Claire Wilhelm-Safian, Caroline Goodsell",SMT-07,NA,ncos,30,11,0,Left,NA,NA,23,Polypogon_monspeliensis,NON-NATIVE COVER,Transition - High Salt Marsh,2024
92474,2024-08-14,"Claire Wilhelm-Safian, Caroline Goodsell",SMT-07,NA,ncos,30,11,0,Left,NA,NA,60,unlisted,OTHER COVER,Transition - High Salt Marsh,2024
8391,2024-08-14,"Claire Wilhelm-Safian, Caroline Goodsell",SMT-07,NA,ncos,30,11,3,Right,NA,NA,0,Bare Ground,BARE GROUND,Transition - High Salt Marsh,2024
38999,2024-08-14,"Claire Wilhelm-Safian, Caroline Goodsell",SMT-07,NA,ncos,30,11,3,Right,NA,NA,78,Distichlis_spicata,NATIVE COVER,Transition - High Salt Marsh,2024
39000,2024-08-14,"Claire Wilhelm-Safian, Caroline Goodsell",SMT-07,NA,ncos,30,11,3,Right,NA,NA,7,Elymus_triticoides,NATIVE COVER,Transition - High Salt Marsh,2024
72565,2024-08-14,"Claire Wilhelm-Safian, Caroline Goodsell",SMT-07,NA,ncos,30,11,3,Right,NA,NA,2,Festuca_perennis,NON-NATIVE COVER,Transition - High Salt Marsh,2024
38998,2024-08-14,"Claire Wilhelm-Safian, Caroline Goodsell",SMT-07,NA,ncos,30,11,3,Right,NA,NA,56,Frankenia_salina,NATIVE COVER,Transition - High Salt Marsh,2024
86464,2024-08-14,"Claire Wilhelm-Safian, Caroline Goodsell",SMT-07,NA,ncos,30,11,3,Right,NA,NA,1,Natural Thatch,THATCH,Transition - High Salt Marsh,2024
72564,2024-08-14,"Claire Wilhelm-Safian, Caroline Goodsell",SMT-07,NA,ncos,30,11,3,Right,NA,NA,3,Polypogon_monspeliensis,NON-NATIVE COVER,Transition - High Salt Marsh,2024
38997,2024-08-14,"Claire Wilhelm-Safian, Caroline Goodsell",SMT-07,NA,ncos,30,11,3,Right,NA,NA,1,Salicornia_pacifica,NATIVE COVER,Transition - High Salt Marsh,2024
31615,2024-08-14,"Claire Wilhelm-Safian, Caroline Goodsell",SMT-07,NA,ncos,30,11,6,Left,NA,NA,11,Baccharis_pilularis,NATIVE COVER,Transition - High Salt Marsh,2024
8392,2024-08-14,"Claire Wilhelm-Safian, Caroline Goodsell",SMT-07,NA,ncos,30,11,6,Left,NA,NA,0,Bare Ground,BARE GROUND,Transition - High Salt Marsh,2024
31612,2024-08-14,"Claire Wilhelm-Safian, Caroline Goodsell",SMT-07,NA,ncos,30,11,6,Left,NA,NA,27,Distichlis_spicata,NATIVE COVER,Transition - High Salt Marsh,2024
31613,2024-08-14,"Claire Wilhelm-Safian, Caroline Goodsell",SMT-07,NA,ncos,30,11,6,Left,NA,NA,2,Elymus_triticoides,NATIVE COVER,Transition - High Salt Marsh,2024
65243,2024-08-14,"Claire Wilhelm-Safian, Caroline Goodsell",SMT-07,NA,ncos,30,11,6,Left,NA,NA,2,Festuca_perennis,NON-NATIVE COVER,Transition - High Salt Marsh,2024
86465,2024-08-14,"Claire Wilhelm-Safian, Caroline Goodsell",SMT-07,NA,ncos,30,11,6,Left,NA,NA,4,Natural Thatch,THATCH,Transition - High Salt Marsh,2024
65242,2024-08-14,"Claire Wilhelm-Safian, Caroline Goodsell",SMT-07,NA,ncos,30,11,6,Left,NA,NA,4,Polypogon_monspeliensis,NON-NATIVE COVER,Transition - High Salt Marsh,2024
31614,2024-08-14,"Claire Wilhelm-Safian, Caroline Goodsell",SMT-07,NA,ncos,30,11,6,Left,NA,NA,82,Salicornia_pacifica,NATIVE COVER,Transition - High Salt Marsh,2024
8393,2024-08-14,"Claire Wilhelm-Safian, Caroline Goodsell",SMT-07,NA,ncos,30,11,9,Right,NA,NA,0,Bare Ground,BARE GROUND,Transition - High Salt Marsh,2024
16945,2024-08-14,"Claire Wilhelm-Safian, Caroline Goodsell",SMT-07,NA,ncos,30,11,9,Right,NA,NA,30,Distichlis_spicata,NATIVE COVER,Transition - High Salt Marsh,2024
16949,2024-08-14,"Claire Wilhelm-Safian, Caroline Goodsell",SMT-07,NA,ncos,30,11,9,Right,NA,NA,3,Elymus_triticoides,NATIVE COVER,Transition - High Salt Marsh,2024
16946,2024-08-14,"Claire Wilhelm-Safian, Caroline Goodsell",SMT-07,NA,ncos,30,11,9,Right,NA,NA,11,Extriplex_californica,NATIVE COVER,Transition - High Salt Marsh,2024
50332,2024-08-14,"Claire Wilhelm-Safian, Caroline Goodsell",SMT-07,NA,ncos,30,11,9,Right,NA,NA,1,Festuca_myuros,NON-NATIVE COVER,Transition - High Salt Marsh,2024
50329,2024-08-14,"Claire Wilhelm-Safian, Caroline Goodsell",SMT-07,NA,ncos,30,11,9,Right,NA,NA,17,Festuca_perennis,NON-NATIVE COVER,Transition - High Salt Marsh,2024
16947,2024-08-14,"Claire Wilhelm-Safian, Caroline Goodsell",SMT-07,NA,ncos,30,11,9,Right,NA,NA,13,Frankenia_salina,NATIVE COVER,Transition - High Salt Marsh,2024
50328,2024-08-14,"Claire Wilhelm-Safian, Caroline Goodsell",SMT-07,NA,ncos,30,11,9,Right,NA,NA,16,Medicago_polymorpha,NON-NATIVE COVER,Transition - High Salt Marsh,2024
86466,2024-08-14,"Claire Wilhelm-Safian, Caroline Goodsell",SMT-07,NA,ncos,30,11,9,Right,NA,NA,3,Natural Thatch,THATCH,Transition - High Salt Marsh,2024
50330,2024-08-14,"Claire Wilhelm-Safian, Caroline Goodsell",SMT-07,NA,ncos,30,11,9,Right,NA,NA,2,Polypogon_monspeliensis,NON-NATIVE COVER,Transition - High Salt Marsh,2024
16948,2024-08-14,"Claire Wilhelm-Safian, Caroline Goodsell",SMT-07,NA,ncos,30,11,9,Right,NA,NA,4,Salicornia_pacifica,NATIVE COVER,Transition - High Salt Marsh,2024
50331,2024-08-14,"Claire Wilhelm-Safian, Caroline Goodsell",SMT-07,NA,ncos,30,11,9,Right,NA,NA,2,Sonchus_asper,NON-NATIVE COVER,Transition - High Salt Marsh,2024
8394,2024-08-14,"Claire Wilhelm-Safian, Caroline Goodsell",SMT-07,NA,ncos,30,11,12,Left,NA,NA,0,Bare Ground,BARE GROUND,Transition - High Salt Marsh,2024
75855,2024-08-14,"Claire Wilhelm-Safian, Caroline Goodsell",SMT-07,NA,ncos,30,11,12,Left,NA,NA,1,Bromus_diandrus,NON-NATIVE COVER,Transition - High Salt Marsh,2024
42248,2024-08-14,"Claire Wilhelm-Safian, Caroline Goodsell",SMT-07,NA,ncos,30,11,12,Left,NA,NA,99,Distichlis_spicata,NATIVE COVER,Transition - High Salt Marsh,2024
42251,2024-08-14,"Claire Wilhelm-Safian, Caroline Goodsell",SMT-07,NA,ncos,30,11,12,Left,NA,NA,14,Elymus_triticoides,NATIVE COVER,Transition - High Salt Marsh,2024
75856,2024-08-14,"Claire Wilhelm-Safian, Caroline Goodsell",SMT-07,NA,ncos,30,11,12,Left,NA,NA,3,Festuca_perennis,NON-NATIVE COVER,Transition - High Salt Marsh,2024
42250,2024-08-14,"Claire Wilhelm-Safian, Caroline Goodsell",SMT-07,NA,ncos,30,11,12,Left,NA,NA,1,Hordeum_brachyantherum,NATIVE COVER,Transition - High Salt Marsh,2024
86467,2024-08-14,"Claire Wilhelm-Safian, Caroline Goodsell",SMT-07,NA,ncos,30,11,12,Left,NA,NA,0,Natural Thatch,THATCH,Transition - High Salt Marsh,2024
42249,2024-08-14,"Claire Wilhelm-Safian, Caroline Goodsell",SMT-07,NA,ncos,30,11,12,Left,NA,NA,13,Salicornia_pacifica,NATIVE COVER,Transition - High Salt Marsh,2024
22194,2024-08-14,"Caroline Goodsell, Claire Wilhelm-Safian",SMT-07,NA,ncos,30,11,15,Right,NA,NA,1,Baccharis_pilularis,NATIVE COVER,Transition - High Salt Marsh,2024
8395,2024-08-14,"Caroline Goodsell, Claire Wilhelm-Safian",SMT-07,NA,ncos,30,11,15,Right,NA,NA,0,Bare Ground,BARE GROUND,Transition - High Salt Marsh,2024
55616,2024-08-14,"Caroline Goodsell, Claire Wilhelm-Safian",SMT-07,NA,ncos,30,11,15,Right,NA,NA,10,Bromus_hordeaceus,NON-NATIVE COVER,Transition - High Salt Marsh,2024
22197,2024-08-14,"Caroline Goodsell, Claire Wilhelm-Safian",SMT-07,NA,ncos,30,11,15,Right,NA,NA,1,Distichlis_spicata,NATIVE COVER,Transition - High Salt Marsh,2024
22193,2024-08-14,"Caroline Goodsell, Claire Wilhelm-Safian",SMT-07,NA,ncos,30,11,15,Right,NA,NA,11,Elymus_triticoides,NATIVE COVER,Transition - High Salt Marsh,2024
22192,2024-08-14,"Caroline Goodsell, Claire Wilhelm-Safian",SMT-07,NA,ncos,30,11,15,Right,NA,NA,1,Extriplex_californica,NATIVE COVER,Transition - High Salt Marsh,2024
55615,2024-08-14,"Caroline Goodsell, Claire Wilhelm-Safian",SMT-07,NA,ncos,30,11,15,Right,NA,NA,10,Festuca_perennis,NON-NATIVE COVER,Transition - High Salt Marsh,2024
22196,2024-08-14,"Caroline Goodsell, Claire Wilhelm-Safian",SMT-07,NA,ncos,30,11,15,Right,NA,NA,1,Frankenia_salina,NATIVE COVER,Transition - High Salt Marsh,2024
55618,2024-08-14,"Caroline Goodsell, Claire Wilhelm-Safian",SMT-07,NA,ncos,30,11,15,Right,NA,NA,7,Hordeum_murinum,NON-NATIVE COVER,Transition - High Salt Marsh,2024
55619,2024-08-14,"Caroline Goodsell, Claire Wilhelm-Safian",SMT-07,NA,ncos,30,11,15,Right,NA,NA,1,Medicago_polymorpha,NON-NATIVE COVER,Transition - High Salt Marsh,2024
86468,2024-08-14,"Caroline Goodsell, Claire Wilhelm-Safian",SMT-07,NA,ncos,30,11,15,Right,NA,NA,7,Natural Thatch,THATCH,Transition - High Salt Marsh,2024
55617,2024-08-14,"Caroline Goodsell, Claire Wilhelm-Safian",SMT-07,NA,ncos,30,11,15,Right,NA,NA,10,Polypogon_monspeliensis,NON-NATIVE COVER,Transition - High Salt Marsh,2024
22195,2024-08-14,"Caroline Goodsell, Claire Wilhelm-Safian",SMT-07,NA,ncos,30,11,15,Right,NA,NA,40,Salicornia_pacifica,NATIVE COVER,Transition - High Salt Marsh,2024
8376,2024-08-14,"Claire Wilhelm-Safian, Caroline Goodsell",SMT-07,NA,ncos,30,11,18,Left,NA,NA,0,Bare Ground,BARE GROUND,Transition - High Salt Marsh,2024
46576,2024-08-14,"Claire Wilhelm-Safian, Caroline Goodsell",SMT-07,NA,ncos,30,11,18,Left,NA,NA,2,Bromus_hordeaceus,NON-NATIVE COVER,Transition - High Salt Marsh,2024
13073,2024-08-14,"Claire Wilhelm-Safian, Caroline Goodsell",SMT-07,NA,ncos,30,11,18,Left,NA,NA,6,Elymus_triticoides,NATIVE COVER,Transition - High Salt Marsh,2024
46574,2024-08-14,"Claire Wilhelm-Safian, Caroline Goodsell",SMT-07,NA,ncos,30,11,18,Left,NA,NA,70,Festuca_perennis,NON-NATIVE COVER,Transition - High Salt Marsh,2024
46575,2024-08-14,"Claire Wilhelm-Safian, Caroline Goodsell",SMT-07,NA,ncos,30,11,18,Left,NA,NA,1,Lactuca_serriola,NON-NATIVE COVER,Transition - High Salt Marsh,2024
86449,2024-08-14,"Claire Wilhelm-Safian, Caroline Goodsell",SMT-07,NA,ncos,30,11,18,Left,NA,NA,4,Natural Thatch,THATCH,Transition - High Salt Marsh,2024
46573,2024-08-14,"Claire Wilhelm-Safian, Caroline Goodsell",SMT-07,NA,ncos,30,11,18,Left,NA,NA,50,Polypogon_monspeliensis,NON-NATIVE COVER,Transition - High Salt Marsh,2024
89774,2024-08-14,"Claire Wilhelm-Safian, Caroline Goodsell",SMT-07,NA,ncos,30,11,18,Left,NA,NA,48,unlisted,OTHER COVER,Transition - High Salt Marsh,2024
28678,2024-08-14,"Claire Wilhelm-Safian, Caroline Goodsell",SMT-07,NA,ncos,30,11,21,Right,NA,NA,82,Baccharis_pilularis,NATIVE COVER,Transition - High Salt Marsh,2024
8377,2024-08-14,"Claire Wilhelm-Safian, Caroline Goodsell",SMT-07,NA,ncos,30,11,21,Right,NA,NA,7,Bare Ground,BARE GROUND,Transition - High Salt Marsh,2024
28679,2024-08-14,"Claire Wilhelm-Safian, Caroline Goodsell",SMT-07,NA,ncos,30,11,21,Right,NA,NA,15,Distichlis_spicata,NATIVE COVER,Transition - High Salt Marsh,2024
28680,2024-08-14,"Claire Wilhelm-Safian, Caroline Goodsell",SMT-07,NA,ncos,30,11,21,Right,NA,NA,4,Elymus_triticoides,NATIVE COVER,Transition - High Salt Marsh,2024
62160,2024-08-14,"Claire Wilhelm-Safian, Caroline Goodsell",SMT-07,NA,ncos,30,11,21,Right,NA,NA,25,Festuca_perennis,NON-NATIVE COVER,Transition - High Salt Marsh,2024
28677,2024-08-14,"Claire Wilhelm-Safian, Caroline Goodsell",SMT-07,NA,ncos,30,11,21,Right,NA,NA,15,Frankenia_salina,NATIVE COVER,Transition - High Salt Marsh,2024
86450,2024-08-14,"Claire Wilhelm-Safian, Caroline Goodsell",SMT-07,NA,ncos,30,11,21,Right,NA,NA,3,Natural Thatch,THATCH,Transition - High Salt Marsh,2024
62162,2024-08-14,"Claire Wilhelm-Safian, Caroline Goodsell",SMT-07,NA,ncos,30,11,21,Right,NA,NA,3,Polypogon_monspeliensis,NON-NATIVE COVER,Transition - High Salt Marsh,2024
62161,2024-08-14,"Claire Wilhelm-Safian, Caroline Goodsell",SMT-07,NA,ncos,30,11,21,Right,NA,NA,2,Sonchus_asper,NON-NATIVE COVER,Transition - High Salt Marsh,2024
11177,2024-08-14,"Claire Wilhelm-Safian, Caroline Goodsell",SMT-07,NA,ncos,30,11,24,Left,NA,NA,18,Baccharis_pilularis,NATIVE COVER,Transition - High Salt Marsh,2024
8378,2024-08-14,"Claire Wilhelm-Safian, Caroline Goodsell",SMT-07,NA,ncos,30,11,24,Left,NA,NA,0,Bare Ground,BARE GROUND,Transition - High Salt Marsh,2024
11176,2024-08-14,"Claire Wilhelm-Safian, Caroline Goodsell",SMT-07,NA,ncos,30,11,24,Left,NA,NA,29,Distichlis_spicata,NATIVE COVER,Transition - High Salt Marsh,2024
11175,2024-08-14,"Claire Wilhelm-Safian, Caroline Goodsell",SMT-07,NA,ncos,30,11,24,Left,NA,NA,15,Elymus_triticoides,NATIVE COVER,Transition - High Salt Marsh,2024
44717,2024-08-14,"Claire Wilhelm-Safian, Caroline Goodsell",SMT-07,NA,ncos,30,11,24,Left,NA,NA,1,Festuca_perennis,NON-NATIVE COVER,Transition - High Salt Marsh,2024
11178,2024-08-14,"Claire Wilhelm-Safian, Caroline Goodsell",SMT-07,NA,ncos,30,11,24,Left,NA,NA,1,Frankenia_salina,NATIVE COVER,Transition - High Salt Marsh,2024
86451,2024-08-14,"Claire Wilhelm-Safian, Caroline Goodsell",SMT-07,NA,ncos,30,11,24,Left,NA,NA,19,Natural Thatch,THATCH,Transition - High Salt Marsh,2024
44718,2024-08-14,"Claire Wilhelm-Safian, Caroline Goodsell",SMT-07,NA,ncos,30,11,24,Left,NA,NA,43,Polypogon_monspeliensis,NON-NATIVE COVER,Transition - High Salt Marsh,2024
21474,2024-08-14,"Claire Wilhelm-Safian, Caroline Goodsell",SMT-07,NA,ncos,30,11,27,Right,NA,NA,80,Baccharis_pilularis,NATIVE COVER,Transition - High Salt Marsh,2024
8555,2024-08-14,"Claire Wilhelm-Safian, Caroline Goodsell",SMT-07,NA,ncos,30,11,27,Right,NA,NA,0,Bare Ground,BARE GROUND,Transition - High Salt Marsh,2024
54856,2024-08-14,"Claire Wilhelm-Safian, Caroline Goodsell",SMT-07,NA,ncos,30,11,27,Right,NA,NA,2,Bromus_diandrus,NON-NATIVE COVER,Transition - High Salt Marsh,2024
21473,2024-08-14,"Claire Wilhelm-Safian, Caroline Goodsell",SMT-07,NA,ncos,30,11,27,Right,NA,NA,20,Distichlis_spicata,NATIVE COVER,Transition - High Salt Marsh,2024
21475,2024-08-14,"Claire Wilhelm-Safian, Caroline Goodsell",SMT-07,NA,ncos,30,11,27,Right,NA,NA,65,Elymus_triticoides,NATIVE COVER,Transition - High Salt Marsh,2024
54855,2024-08-14,"Claire Wilhelm-Safian, Caroline Goodsell",SMT-07,NA,ncos,30,11,27,Right,NA,NA,3,Festuca_perennis,NON-NATIVE COVER,Transition - High Salt Marsh,2024
